start,end,duration,amplitude_deg,distance_3d,dir_x,dir_y,dir_z,velocity_deg_s
201794.7617,201833.5048,38.74309999999241,4.469088996304854,0.07797916522729975,0.0736603509812129,-0.0243257795061384,-0.007947285970051676,115.35186901166219
201911.9104,202131.6767,219.7663000000175,10.54676460276711,0.18381236269215376,-0.1836308070591518,-0.002410888671875,0.0078037806919640795,47.99081844107249
202225.7938,202275.7976,50.00379999997676,0.7467444790825957,0.013033103276339702,-0.013014875139509004,-0.00012337820870540056,-0.0006779261997768016,14.933754616308015
202377.9196,202505.119,127.19940000001225,8.761356253163502,0.15276621422044856,0.1104705810546875,-0.10509033203125,-0.009475708007812833,68.87891179646019
202594.929,202642.8026,47.87359999999171,10.479506339894169,0.18264132481465403,0.004922720102163401,0.1822850153996394,0.010285597581130013,218.8994840558467
202824.6665,203222.0568,397.3902999999991,7.2072709510393675,0.12569849607917538,0.00044532189002410155,-0.12564133864182692,-0.0037639911358168243,18.136504466866413
203288.2016,203331.3361,43.134499999985565,5.11386341916003,0.08921956861854509,0.08878631591796919,0.0020645141601563083,-0.008535766601563188,118.55622342119976
203395.7673,203427.9614,32.19409999999334,1.99191583612724,0.03476278447674197,-0.03437276986929119,0.0025053757887619904,0.004548292893630013,61.872077061562585
203619.1235,203722.6752,103.5517000000109,7.873912672602235,0.13731391350742134,-0.0881934532752405,-0.1048537034254808,-0.009095412034255013,76.03846844234722
203836.5962,204156.9889,320.3926999999967,7.251735900647424,0.12648003838208452,0.0670861138237847,0.1066199408637153,0.011350843641493413,22.633898652021408
204269.6094,204308.1708,38.56140000000596,3.652674272889958,0.06372787036817808,0.0607376597286053,-0.01694852542253901,-0.00921551074857041,94.7235907640644
204712.8076,204757.627,44.81940000000759,2.5012690597366594,0.0436449065996032,0.04058426895377801,-0.013848083307130499,-0.00812561224119579,55.80773191377474
205027.3596,205569.4682,542.1086000000068,14.633386773809383,0.25470807902561615,-0.2519092225191888,0.0323207922149126,0.019321374725877583,26.993459933690772
205634.4565,205810.8238,176.36730000001262,6.81991993126743,0.11896142902474857,0.118956066313244,-0.0010644821893601025,0.0003778366815470058,38.668845819304046
205937.1676,205964.1417,26.97410000002128,3.368292799366001,0.058779360591498526,0.057461983816964504,-0.010872977120535796,-0.005908639090401846,124.87136917870636
206041.7451,206152.1863,110.44120000000112,6.449997785267845,0.11251324237927829,-0.0708679199218752,-0.08712768554687539,-0.006762695312499956,58.402097996651435
206269.8621,206378.7715,108.9094000000041,8.484262805650298,0.14794353834781315,-0.0307579040527344,0.1437072753906254,0.017013549804688055,77.9020250377835
206485.3793,206645.3835,160.00419999999576,1.9856454874466454,0.03465446807109556,0.0091743469238281,-0.033355712890625,-0.0020395914713542407,12.409958535130315
206722.636,207057.2058,334.5697999999975,3.182640646540298,0.055541242925133766,0.0553919474283854,0.0032730102539063055,-0.00241851806640625,9.512635768501287
207133.5382,207202.4676,68.92939999999362,2.6607545646313264,0.04643479903298944,-0.045927259657118,-0.0065773857964410015,0.0019014146592880588,38.60115661287597
207446.7796,207543.6959,96.91629999998258,7.895038670711289,0.1376785481754495,0.1295996771918406,0.045383029513888895,-0.009984334309896203,81.46244409570637
207646.5016,207666.9979,20.496299999998882,1.033890096585565,0.018043755996583595,-0.014766487242683701,-0.010184297107514902,0.0019514295789931912,50.44276755246661
208189.5405,208462.7455,273.2049999999872,7.511082194636263,0.1309945807322373,-0.1298079959929937,-0.014666618871941095,0.00971363208912035,27.492477058020953
209145.9847,209173.4721,27.487400000012713,1.461166643646396,0.025500365351758918,0.025277216077426695,-0.0032486969338139035,-0.0008814469243784151,53.15768838252145
209517.8399,209559.0854,41.24550000001909,0.7047678262331262,0.012300238036923981,-0.011531929347825997,-0.004275468466938395,0.00017558664515404665,17.087144688094458
209732.6584,209955.7938,223.1354000000283,7.103403797742487,0.12389527341429753,0.1195970323350695,-0.02959255642361111,-0.01307169596354163,31.834499580710123
210060.9205,210085.2592,24.33869999999297,0.7006535723358184,0.012228362803605184,-0.012073432074652612,-0.0009412977430555969,0.0016967773437498446,28.78763337138059
210307.7153,212202.0978,1894.3824999999779,13.715531304790872,0.23880706353655518,-0.1365793863932294,-0.1938151041666667,-0.028470865885416807,7.240106633581672
212332.3197,213274.1806,941.8608999999997,12.435323436729613,0.21660808718083954,-0.0557708740234375,0.2059478759765625,0.037338256835938055,13.2029298983848
213386.1127,214355.8137,969.7010000000009,7.012022602424991,0.12230473503347523,0.1139179576526988,-0.04425742409446029,-0.004735773259943454,7.23111825441552
214501.7153,214618.3403,116.625,3.111909277534295,0.0543026804879775,0.053994843454072405,-0.002700227679628603,-0.005103602553858777,26.6830377494902
214757.5722,216268.0248,1510.4526000000187,9.912705413789832,0.17277732317640568,-0.0546035766601567,0.1634483337402347,0.012453715006510158,6.5627384889732445
216334.8015,216647.8201,313.01860000001034,9.003548978791807,0.1569806956952211,-0.0970845540364582,-0.1233373006184895,-0.0023320515950517873,28.763622924616968
216784.8093,217084.5835,299.7742000000144,10.406594061738739,0.1813828755288679,0.1538253784179691,0.09609222412109371,-0.001945495605468972,34.71477552684067
217151.7799,217974.9483,823.168399999995,14.460896161797566,0.2517471316321918,0.15191258021763376,-0.19503043038504458,-0.047563825334821175,17.567360654026142
218117.4587,218531.8356,414.37690000000293,7.060894636632771,0.12313661162444849,-0.12053135463169629,-0.010668345860073009,0.02282551356724294,17.03978826192464
218674.8387,218862.5385,187.69980000000214,10.71291655076728,0.18664039749152966,-0.1552974155970986,0.1000957489013676,0.026423318045480038,57.074736098638134
