start,end,max_mahal_sq
593381.7229,593381.7229,39.80610109964687
593542.4581,593566.5789,390.2453439067531
593600.9905,593623.3921,76.9242286658066
593678.7923,593678.7923,39.10694841119699
594029.5372,594029.5372,43.94757183369686
594422.2324,594422.2324,18.898068127593618
595084.5747,595084.5747,32.38468781887353
596213.6529,596231.7085,83.0479446104548
596589.5545,596589.5545,61.1369776614914
597003.0266,597032.5139,27.138825410129193
597542.065,597542.065,45.27136347767455
597883.3395,597883.3395,192.26741575963354
598404.222,598404.222,85.80741496606687
598610.9368,598624.6446,39.71152636643031
598956.7875,598956.7875,84.07137795552269
599514.8601,599514.8601,39.73534025283181
599849.7488,599849.7488,25.967645723418105
600596.7475,600596.7475,24.905569650736762
601956.8221,601956.8221,34.865405197750746
603933.341,603964.3524,149.1158503110315
604294.8839,604311.8428,41.84810593228438
604784.1684,604819.274,69.08567988661876
605540.6481,605540.6481,37.81155499451632
605568.2957,605568.2957,21.801853219253
607295.5456,607382.4406,110.12895005905699
607593.1278,607629.2593,176.74687419427946
608117.8598,608140.8098,109.14171441091739
608332.4656,608342.1709,80.43472409681186
609162.0066,609183.5708,7651.44888613229
609278.5126,609289.1081,7919.699154408288
609705.4943,609705.4943,53.32526092055598
610373.2177,610373.2177,25.050912466637833
610407.5106,610407.5106,113.03350839580435
610611.1909,610611.1909,22.35061471098303
611365.3497,611365.3497,19.06521651760281
611695.0659,611713.4338,72.82348541015907
611947.5978,611947.5978,73.41194437823556
612524.4377,612541.5491,48.48298495126678
613193.9711,613193.9711,125.59419889423329
613352.47,613352.47,46.7862240680255
613495.8289,613495.8289,75.29571960741382
614408.0192,614408.0192,32.73087771079389
615255.5793,615255.5793,19.4813521017366
615392.2576,615405.9779,45.889150790833426
615882.6444,615882.6444,23.800265438444505
616212.6165,616262.3844,22.10810963462426
616497.1395,616497.1395,30.090116294356363
616977.3971,616977.3971,44.988916632878286
617888.2018,617938.2461,107.26695460963334
617960.0835,617988.3142,66.31483428558437
618592.5271,618592.5271,67.53423502772239
618713.6303,618745.6955,190.20502605937364
619492.9025,619512.2641,25.04536352601276
621780.4129,621780.4129,65.611484565869
622156.9924,622156.9924,22.725444816355687
622293.7328,622293.7328,48.307796796244276
623020.1778,623041.718,380.7629332366343
623124.2394,623138.8787,59.663595379352856
623175.8255,623195.8927,59.8962800847139
623496.5496,623518.1821,60.43141919464357
623557.3269,623557.3269,28.979664790363273
623768.3312,623768.3312,21.88966836094657
624124.2979,624155.1119,76.97198230604398
624507.6382,624518.8489,236.3478694728669
624864.8742,624877.2636,158.8083144463884
625039.524,625059.8828,333.0896940454395
625652.4194,625687.2747,80.90344588805982
625772.984,625772.984,64.3460566640319
625946.3262,625963.6184,53.48253772982913
626061.1875,626110.9451,39.6585891915045
626244.57,626244.57,59.76297905051183
626428.0477,626428.0477,60.11937368834994
626577.2929,626594.7002,763.4991403176834
626682.4937,626682.4937,49.65280199002168
626878.3452,626878.3452,22.711796654576347
627804.3603,627824.8311,53.824263848497836
628286.6389,628300.6228,85.23360510685384
628661.6588,628661.6588,38.334909978137304
628784.1057,628834.3565,125.0413620728138
628861.5752,628861.5752,39.37243091972159
629095.7828,629095.7828,21.98423960306708
630596.0361,630596.0361,21.002814786235636
630843.0847,630843.0847,21.159624388569235
631254.4948,631254.4948,28.296364957518215
631549.4507,631567.6779,29.002076774552286
631942.2613,631976.4366,28.789797509061138
632673.5049,632694.2547,22.63844617897455
632961.8267,632992.1257,133.11004349811932
634676.7538,634676.7538,162.71763948535323
635486.9291,635505.9908,197.03852334453703
635621.5547,635632.5634,270.1649336589974
635854.7831,635854.7831,83.27768233164436
636082.3533,636082.3533,32.676833275915406
639338.3996,639338.3996,87.17335562040364
640610.6426,640668.5749,42.27359525529054
640767.5905,640790.9434,86.30457252860059
640832.8281,640900.1938,64.54302777907402
640983.0606,640983.0606,29.546359445958462
641596.0613,641596.0613,44.11897798579601
641922.2227,641937.5467,42.268906363208444
642191.2915,642222.8774,46.30557761204378
642800.6372,642816.5346,47.08524707258309
642942.4534,642942.4534,26.4552301944955
643713.1265,643725.2171,59.96226000003648
644025.6488,644049.3107,51.77945968773271
644367.6474,644431.796,57.119656883873574
646165.0353,646177.2241,68.00460009226902
646203.1988,646215.3594,52.221112942282694
646312.1603,646312.1603,56.20032070669093
646485.3597,646485.3597,23.392954323266185
646599.5444,646599.5444,22.297517250169296
646824.4334,646856.6037,26.63207570174409
647125.0636,647125.0636,26.698751551049142
647364.307,647376.6288,73.61965776104475
647665.8026,647665.8026,28.486409234440284
647863.6903,647863.6903,73.90824978040696
648032.538,648032.538,128.37402202731755
648499.836,648499.836,23.196211732896202
649351.7089,649365.7927,160.78043959582024
649424.8984,649424.8984,23.43377969844413
649735.8195,649735.8195,28.46927013876532
649879.564,649879.564,28.28604651450378
650104.2597,650114.7108,312.5253537727787
650372.9623,650372.9623,64.4136766065341
650504.5375,650504.5375,23.784217648864967
651407.8948,651473.7257,50.779647218989865
651951.4048,651968.0284,46.10592021820469
653936.1817,653936.1817,18.532522511934253
654216.5636,654216.5636,31.395959025548223
655362.0147,655390.1569,80.43036522113083
655648.7131,655663.9312,55.1961984535204
656673.2941,656700.4221,131.83281816777014
656841.8372,656853.4119,136.67214518710418
657010.6344,657022.694,28.24004179618787
657136.6307,657136.6307,83.70943354629813
657270.8592,657270.8592,55.84714952502173
657462.3938,657462.3938,65.38513810918504
657863.9803,657863.9803,24.53793353427053
658405.164,658405.164,32.71246453292226
658663.7345,658686.435,33.942119903594545
658919.1305,658930.1145,49.58702002474482
659241.4704,659253.0701,38.87133265039671
660376.4426,660403.0991,37.24651357975257
660437.6491,660469.9385,65.11583353975257
661466.8431,661484.3076,31.083478877145428
661683.8813,661716.1859,1401.0803714568187
661777.3389,661777.3389,98.85799881493422
661803.8394,661803.8394,79.40319451665536
661827.1929,661858.9535,59.28701244452648
662095.3093,662110.5861,73.84246124280958
663081.2834,663081.2834,29.46619490237383
663683.8609,663683.8609,42.960729025978665
663869.5281,663869.5281,27.482226476315017
664384.5443,664384.5443,22.548396892447702
664501.2751,664514.6534,311.0657730786652
665026.673,665026.673,29.693926087477042
666009.6175,666033.8101,85.63255702126521
666170.457,666170.457,21.2346127033876
666493.9663,666493.9663,24.549345095437854
668536.1805,668565.9393,253.78852047187019
668998.2467,668998.2467,39.79814043458353
669266.9447,669266.9447,19.665056296677164
669435.1318,669435.1318,25.53667560191809
669514.2013,669525.6219,165.7574981525176
669598.8087,669612.6816,45.54121324283861
669959.8611,669959.8611,66.02733739016195
670624.0077,670636.0845,51.37135976926845
670692.4565,670692.4565,19.564268020676206
670935.8688,670948.829,48.84241507514324
671209.149,671209.149,45.868098443337296
671601.6812,671601.6812,57.46120308625473
671758.6705,671786.1077,207.98763661604292
672301.0969,672319.1375,109.52076436282341
674932.4549,674946.7049,46.55017610114996
675238.5516,675238.5516,29.76519979551397
675633.8634,675633.8634,26.717660427350122
676411.9771,676411.9771,31.131061515776715
676579.5335,676579.5335,30.965403341658124
677531.1071,677531.1071,22.96008739635843
677860.6942,677860.6942,44.70521533990769
679234.622,679234.622,23.132308795624912
680111.1281,680111.1281,48.23364694498498
680566.5463,680581.6553,79.49068886480826
680947.876,680947.876,37.96531525292885
681265.8488,681313.6409,43.227300397815604
681520.1415,681520.1415,28.620132728043703
681559.8505,681559.8505,18.686732163765832
683727.4605,683727.4605,18.90975052095204
686594.8882,686594.8882,25.46054090373874
686992.0432,686992.0432,28.656980560572737
687229.1969,687246.6147,7638.092863979362
687313.4899,687348.4557,8582.532797353037
687778.6065,687793.482,36.94468008211822
688017.4697,688017.4697,30.795787270907955
688381.7838,688381.7838,23.070728837690016
688970.6534,688970.6534,22.3907746565216
689959.8363,690010.0115,242.75529283931746
690115.0361,690294.2306,191.498661940719
690336.7455,690350.2455,352.01274278240953
690479.6402,690512.4791,468.45628915329576
690738.9537,690738.9537,57.12321255818462
690883.7778,690883.7778,53.454539604536095
692110.2215,692110.2215,24.60293022013743
692755.9412,692755.9412,19.69984776393583
693592.2316,693592.2316,23.264999832508302
694936.3269,694936.3269,34.49335481090059
695418.8048,695443.0173,101.41368593431623
696468.2669,696468.2669,21.47105442574004
696890.445,696890.445,24.61598046558875
697006.0244,697006.0244,29.000335955139352
697238.3697,697238.3697,28.46945867959226
701692.5385,701705.4802,84.51313870124731
702261.8523,702279.5322,30.98606960564198
702383.5798,702383.5798,19.72576621039139
702710.6648,702728.9837,125.4385108336694
702876.7409,702902.1688,233.80141568480147
703242.7876,703255.2519,227.75305997537467
704305.27,704327.6353,75.05579516831644
704654.5225,704670.3853,46.43671300412736
706475.5768,706475.5768,25.49633646026309
706760.6641,706760.6641,68.88506672289901
707673.2428,707685.2012,32.72863376304212
708996.5654,708996.5654,26.605275939816377
710682.1882,710698.7593,37.27924954214909
711614.0503,711614.0503,25.73249874702069
712372.2553,712372.2553,19.640057809707244
713815.3359,713815.3359,26.941183827278834
714445.2678,714458.206,89.78894699765142
714813.9477,714813.9477,29.39277903918112
714943.4326,714943.4326,21.03689021191536
715178.222,715178.222,91.10092478538725
715763.2518,715790.9158,244.62104575040306
716307.8356,716323.3507,85.46493168087818
716547.2392,716547.2392,29.150220972729162
716784.1158,716784.1158,22.244357100681615
718057.3544,718057.3544,21.99824863013276
718097.3263,718106.4322,95.75113846477008
718203.6828,718215.7292,127.45467595798065
718559.7231,718559.7231,18.928251622778347
718831.2556,718831.2556,32.16978768646923
720101.0794,720112.3186,25.637254721922147
720403.9958,720420.3437,28.111034865006104
722853.1522,722853.1522,20.46988394139655
723164.4821,723190.2029,91.85798554643479
723868.529,723868.529,40.6472570007629
724054.3796,724054.3796,44.98201553032176
724369.7403,724388.9808,42.38110597592368
724465.4226,724465.4226,125.33972059969642
724865.3331,724881.5027,46.891472254655284
727244.3296,727244.3296,24.179391423125047
727731.0796,727810.1219,115.90024445015906
727988.1776,727988.1776,25.434871882136644
728028.4884,728028.4884,71.09811987046699
728087.4516,728087.4516,29.805304093741825
728205.7972,728205.7972,28.58581511310029
728572.7272,728596.7052,69.90875584363494
730161.3013,730194.752,67.88892068992493
730284.4934,730284.4934,59.68985500995357
730965.6976,731026.863,74.42981843850298
733308.9784,733308.9784,23.500210482538897
734094.7369,734094.7369,65.14497753594522
734252.2902,734266.8228,150.06372655599822
735763.2628,735763.2628,22.741342022316513
738008.0434,738019.7495,35.06130833066313
738364.9719,738392.084,22.214241654567733
741607.801,741607.801,23.918261038134016
741679.9936,741715.0408,97.43639654215404
741800.0479,741800.0479,52.77982179080434
741898.5482,741898.5482,49.93590134382014
743665.9971,743665.9971,25.006408710951774
743777.8832,743793.3163,118.92445878488411
744534.8764,744534.8764,42.43537522989465
745132.7908,745132.7908,19.508035593975908
745661.2929,745661.2929,32.699137769019956
745791.3276,745807.7542,85.67939073617585
746240.2717,746259.1472,60.39739891891285
746900.2058,746918.5475,126.28859563672603
747377.594,747377.594,23.686411930072616
747930.9974,747997.8218,57.20174719814497
748364.2576,748364.2576,66.51206269471723
748497.8106,748700.1471,104.89106526793499
749053.6537,749114.2277,147.84588075923162
749510.4835,749529.1375,267.7825117951268
750817.9795,750834.1115,36.34600160633999
752426.129,752461.8413,174.58329546373895
752484.9597,752517.1593,78.50673218821346
752985.9431,752985.9431,31.897290859353355
753264.3978,753286.9167,72.43900867730441
753312.1374,753312.1374,60.64678989856413
753350.0027,753350.0027,62.15206053630102
753439.2232,753484.2825,78.4910240484797
753610.4274,753610.4274,85.1833590875873
753648.2546,753676.2755,73.3322239363252
753749.4793,753813.4296,77.04430355080228
753854.859,753873.783,191.64290173418627
754077.9299,754077.9299,42.45410319070022
754194.844,754205.8645,305.3082739569854
754275.9182,754275.9182,21.168087155991525
754370.3574,754395.4714,55.66330373110799
754555.7262,754555.7262,18.57719655747835
754764.5215,754870.7495,79.7474471283682
754912.9318,754927.6317,131.50570195238248
755071.7771,755149.2754,76.08432941889018
755618.7201,755618.7201,82.01532110656483
755825.6864,755898.6733,295.4530801999157
755928.6621,755950.9673,69.51128685757016
756029.8534,756029.8534,41.76178480289326
756332.8514,756332.8514,30.830709266156756
756381.8751,756381.8751,23.921274952145836
756513.3053,756513.3053,31.81258666586727
756614.3258,756632.5845,55.53873577846514
756848.1793,756863.5153,46.17770543187714
756916.0052,756947.06,36.91915437707951
757007.3488,757007.3488,26.86093761767093
757663.5756,757687.1936,42.0637399415706
758000.8231,758000.8231,21.318132239141974
758247.7549,758274.9282,87.11731017066903
758302.6338,758462.0694,88.04864241332092
758512.3569,758612.5538,68.83794774533065
758677.8273,758677.8273,65.00017954208496
758760.9141,758760.9141,63.98776300951783
758929.0882,758929.0882,25.201641777848828
760312.9773,760312.9773,23.294482063642054
761285.5557,761285.5557,18.973354726536574
763213.5222,763213.5222,42.48371294139797
763783.971,763783.971,79.05935544353115
764328.3979,764328.3979,24.17010077688411
764606.2535,764606.2535,37.33535994145831
764658.7977,764658.7977,18.627567945598816
764912.8,764936.6867,88.59969693769783
765298.9935,765298.9935,36.252452283216414
766721.0006,766721.0006,32.85049544740349
767503.0118,767503.0118,30.093562243879703
767799.0632,767799.0632,29.501783510337752
768453.8826,768453.8826,27.746671206485182
768969.4338,768969.4338,58.7475559373274
769304.478,769327.7815,95.71006125633357
769398.9829,769398.9829,39.36725315763732
769959.7908,769977.5259,309.8294387540354
770389.4061,770389.4061,45.99462712378341
770453.1814,770478.5262,29.34889756374265
770881.2173,770893.049,58.801654967649846
771111.9843,771111.9843,21.10095638519347
771568.4595,771596.0535,44.91718790114174
771697.6211,771697.6211,22.801965087632645
771744.0672,771744.0672,32.57993948648943
772822.4188,772822.4188,66.4605078529599
772928.7094,772954.2865,216.72953963038813
773321.9395,773346.8699,107.68703899628125
773554.2759,773554.2759,26.184619474217932
773954.3521,773954.3521,23.012395092954197
774228.4951,774228.4951,60.191101366564666
774364.0741,774364.0741,40.46148408567835
775306.3349,775306.3349,26.893170484612256
775451.3394,775451.3394,39.37729892597455
775718.1558,775743.9774,39.50219912841413
778837.313,778837.313,27.639636675320155
778871.889,778871.889,22.622611839605526
779223.3148,779239.1274,73.2558685419259
780771.4077,780771.4077,19.08554284305528
781385.8833,781385.8833,30.141616759509663
781464.1198,781480.6604,77.76472545153531
781728.3418,781728.3418,34.68081578523403
781929.9922,781942.9731,65.80635873847423
782501.9574,782516.8229,48.7187135606447
782552.3404,782552.3404,50.908025520742136
782622.6906,782622.6906,75.36638909240789
782838.1551,782838.1551,34.31080508059206
783442.8307,783442.8307,22.57439394778952
783730.8957,783742.6725,43.432645260577175
784340.6743,784368.2794,117.97508376544641
784550.0159,784561.3009,52.57429845308027
785228.7986,785238.9358,48.237665293400326
786471.4051,786471.4051,27.11628444638484
787313.4017,787313.4017,19.445916029461078
789245.5713,789256.1739,65.5909508499267
789419.3923,789501.8364,610.6193502777518
789566.1735,789597.0524,71.84753089706376
789689.2119,789689.2119,38.89649440445752
789826.5038,789826.5038,18.893465026018305
790252.0247,790252.0247,30.14167631749208
790639.0004,790639.0004,29.840292886084676
790690.548,790704.2119,46.78106097565491
790798.021,790798.021,50.55163358912302
791335.0585,791335.0585,20.174432623583847
792238.8463,792238.8463,36.28908225507852
792545.6098,792545.6098,23.462247161349048
792908.4503,792932.0416,72.17323738931152
793559.5758,793559.5758,53.51144161463267
793665.3208,793665.3208,22.942277737889764
794565.2035,794565.2035,92.87652864192455
794716.236,794731.3378,155.20132098372363
795516.144,795516.144,19.725528125811792
795646.6135,795663.2626,49.952458114560635
797036.6765,797036.6765,42.152271893606425
797076.4157,797076.4157,31.246463681523206
797359.6487,797415.3934,102.45088053434348
797448.6692,797448.6692,20.18220724675848
797848.4776,797889.287,63.021375332728645
799295.0591,799307.8685,136.79078792163756
799450.0682,799463.9787,148.45449735055297
799572.6407,799597.2252,21.574378010942436
799807.2859,799807.2859,28.394656467617985
800244.3943,800244.3943,36.24705221324387
800450.4936,800450.4936,19.94128593142669
801911.8936,801911.8936,26.794307077771844
802032.7235,802062.4301,82.74915590989212
802286.6594,802518.7411,493.06114096425136
802851.1751,802851.1751,26.184821917464117
802916.593,802932.6393,83.10556060840966
803609.9408,803625.8391,57.53281109421718
803962.0907,803962.0907,21.488209863510317
805235.4071,805260.8712,138.6690462352711
805412.9862,805426.4598,40.74532700963119
805605.381,805605.381,37.1135920049294
805692.6522,805692.6522,44.67027244755816
806633.8062,806683.0639,223.97153326058725
806762.4408,806762.4408,58.52582676592859
808315.5571,808315.5571,22.22318552133127
808834.2561,808834.2561,46.8720650979009
808922.574,808940.3224,283.8586555601351
809236.3553,809236.3553,112.00143862623064
811205.8863,811240.3421,41.67616625088552
811309.4116,811309.4116,33.705461062474235
811346.2346,811346.2346,25.420986613304592
811508.6519,811518.7236,42.33586789804295
811625.8872,811641.9863,53.92558451705056
812432.8743,812432.8743,42.1096037176194
813232.7225,813261.204,223.56789811947277
814298.6891,814315.5506,154.29240241188597
815033.686,815033.686,81.5163799547083
815099.0549,815117.8329,627.942547844379
815275.6719,815327.3374,362.7521340249586
815599.4804,815599.4804,24.822229566415835
815710.5655,815710.5655,125.91809194919904
816108.9852,816232.6905,88.14177622090128
816341.4852,816341.4852,71.33529728368822
816557.8704,816577.9631,64.72518988763642
818174.4955,818190.3607,85.62715007497738
819120.1351,819136.4997,49.004567390040556
821196.9013,821210.9591,115.52074305882545
821556.2429,821580.5156,87.15165067863471
821602.7061,821602.7061,33.37033772665275
821685.1572,821707.8112,81.06972469093932
822109.7431,822109.7431,32.94505329591704
823009.9226,823009.9226,52.52894056541966
823251.8734,823251.8734,26.25992109180502
826860.3717,826941.0144,107.90765601261303
830180.2108,830208.251,33.221903935397286
830494.3964,830494.3964,25.200048262075853
830818.8841,830818.8841,75.64091926766747
830983.3232,830983.3232,28.297208744770238
831513.9202,831513.9202,21.854126254239542
831725.9784,831746.8511,20.896059567938543
833458.2971,833490.2546,497.47440087598983
833543.5602,833618.7722,55.189403628632284
833982.8119,833982.8119,51.69432312789754
834346.4971,834346.4971,26.35361355458444
834909.8289,834909.8289,72.2147449550171
835479.3316,835496.0211,34.03758360270051
836318.2908,836318.2908,45.89077829662579
837173.1265,837173.1265,42.559818034622296
837897.016,837897.016,59.58659911667983
838720.3292,838720.3292,61.959023808668185
840390.7261,840390.7261,40.123354970370826
840632.8304,840632.8304,36.79820418599451
840938.3765,840959.0398,47.648016705416794
842235.7999,842235.7999,47.71700182825215
842614.7015,842667.1709,57.1856553181686
844608.826,844632.9834,52.436631612881975
844678.0018,844678.0018,23.650554510890778
845499.6126,845499.6126,18.92629539677235
846133.1808,846133.1808,20.96416790391688
847568.3671,847568.3671,21.365692175928555
847832.6307,847832.6307,39.11087045118151
848607.8422,848624.1825,41.78272577958858
848673.1847,848691.2702,67.46971529202223
849420.0734,849420.0734,28.29214271262103
849640.5075,849640.5075,26.134788878822768
850377.6858,850377.6858,25.627663846596775
850632.4307,850632.4307,57.52557304713344
850933.5605,851125.5486,457.05624875340544
851189.5276,851207.8445,24.517047285539824
851260.2367,851275.2452,63.57198118709345
852653.0527,852653.0527,24.780860290566498
852873.5339,852873.5339,19.79919264093757
853332.2891,853343.8871,27.346880326329103
853954.3526,853954.3526,23.71849017882023
854230.9542,854230.9542,35.37644663712161
854864.9542,854864.9542,49.72820941345059
855308.3632,855308.3632,76.53915370516452
855420.9874,855434.9504,145.74807240301365
855780.5562,855808.7663,43.21640417089736
856441.1428,856489.4081,88.58365719075331
857282.7788,857324.3624,220.80265050178613
858613.6643,858613.6643,21.558211780087703
859463.5478,859463.5478,20.660561441266815
860626.9637,860626.9637,31.154670437602118
862867.0641,862867.0641,23.08775732470394
863012.3938,863036.6184,99.25863602557068
863801.9349,863801.9349,33.21294151841998
864060.0528,864081.8902,27.928362197631486
864416.3548,864416.3548,57.384635919304024
865823.1889,865823.1889,24.929718026939653
865912.7115,865954.027,77.4221076725432
866533.7283,866533.7283,42.5929866987676
867045.7177,867045.7177,74.37136751761393
867193.5293,867193.5293,29.836661565760114
867562.8017,867587.3754,55.52332153561945
868202.4647,868202.4647,33.68355028666929
868494.719,868510.6931,52.934357799774226
872262.0189,872270.6211,518.9337521117922
872828.8399,872828.8399,40.67735890015978
873018.2292,873018.2292,24.058510449416474
873666.6583,873666.6583,28.051038642775755
874460.0179,874460.0179,53.421347266621304
874652.7494,874666.8131,300.9335275952383
875211.5842,875211.5842,19.87592502886363
875429.1168,875429.1168,18.90664010765781
875910.7211,875910.7211,31.30994887992311
876344.012,876344.012,35.01229257717733
876442.4319,876442.4319,33.63304199789049
876684.9574,876684.9574,77.43731792869323
876785.1485,876916.7584,112.14125025995914
877018.8251,877056.7082,299.5862391207131
877128.8889,877128.8889,52.11843147341686
877315.8656,877315.8656,24.530730491209486
877452.6522,877452.6522,31.09541515217442
877517.7538,877517.7538,42.165163968832985
877906.4205,877920.197,66.5267298769782
878457.578,878469.6351,54.22801017143659
878598.0667,878617.1188,76.81367627443365
878669.1798,878688.3419,119.57811026109734
879197.036,879197.036,31.9859839784222
879267.2227,879267.2227,27.331985005574236
879326.9258,879326.9258,71.74427346747974
879783.0117,879783.0117,45.478219383060505
879819.5797,879842.9122,292.19732114542694
879897.9629,879945.2024,290.65093488121687
880091.3418,880091.3418,36.073784964744014
880254.8077,880254.8077,83.34678861938475
880538.6366,880538.6366,37.43226410399156
881541.0925,881557.9124,45.79080866084898
882657.7508,882673.3554,47.97211855573792
883279.8548,883279.8548,26.317903515604325
883552.072,883603.2141,153.11818482119813
884075.2331,884098.1529,75.396608976459
884322.9987,884322.9987,66.19298370679364
885837.6742,885837.6742,20.677885260357062
886041.9086,886041.9086,53.35651537126932
886308.3761,886308.3761,37.24257184371329
887806.6219,887806.6219,29.716137367133467
889298.6217,889298.6217,62.7885372574263
890954.2437,890965.1433,140.9339224029473
891102.8239,891119.0388,170.94784324452687
892724.9798,892724.9798,18.893374760607937
893843.5655,893843.5655,21.867864255888726
894149.5402,894149.5402,20.03019533268051
894280.3668,894280.3668,21.896383854378218
894733.9002,894733.9002,18.689854077354138
895112.3922,895112.3922,26.52651066780083
895629.88,895645.9857,212.13819970376866
896199.2078,896199.2078,60.7729039610214
896421.9474,896421.9474,42.35754751822262
896620.9601,896620.9601,23.43140441614011
896993.201,896993.201,19.667579362989887
897054.0296,897054.0296,20.931718323296256
897319.953,897332.595,127.61997444906355
897823.5141,897834.7172,49.30003138150183
900494.0631,900546.2298,533.618933577643
900593.5252,900593.5252,61.58549879485704
900665.136,900675.1466,61.68526881733586
900709.0732,900709.0732,41.810401903749174
900894.8883,900933.0856,35.40141189714258
901286.906,901310.6568,40.15194228527885
901705.6761,901725.4456,57.71476710210846
901921.2778,901921.2778,26.473692644264112
901989.1447,902013.4061,42.485163146124414
902747.0232,902773.2996,23.546300871603286
903519.3299,903538.4384,204.88438658869833
904771.6459,904800.0861,50.453375394184675
907578.0917,907589.7598,44.54893452413081
908642.9563,908658.5897,228.88622031128116
908757.5559,908769.2767,188.6194193705175
908878.9422,908878.9422,22.970551227112256
909541.9801,909561.5114,131.22244992359
909847.0438,909858.0208,88.78629769675618
910538.9328,910553.2162,28.554436860657116
911146.94,911146.94,51.66934528491739
911264.5402,911295.5451,78.30597711153231
911344.8245,911355.8657,31.4174653568917
911426.6471,911426.6471,31.93868031483314
911671.5152,911671.5152,22.375981018950466
911988.4374,912001.0855,73.73407081090201
912226.5107,912226.5107,21.13434198085592
914381.4597,914381.4597,18.67480660225382
915884.4618,915943.1587,134.25144608890906
916082.5395,916102.636,66.56923514540112
916935.2087,916935.2087,36.032528535684996
918465.7399,918465.7399,19.902837747806387
919066.1793,919086.3217,24.00523619128225
919555.108,919571.0743,167.38832286615022
919755.8545,919755.8545,20.235936125913707
919976.1152,919976.1152,82.69442593119467
920166.8548,920185.7152,105.43558033920561
920567.1228,920567.1228,34.91955662025377
921410.9567,921410.9567,18.721410615387697
921455.6268,921455.6268,22.778831478642324
921563.4645,921585.0258,335.2361663517042
921731.3213,921743.3057,25.877008273606084
921933.2432,921933.2432,26.29288484253291
923414.4224,923430.2918,53.384096908465374
923913.3528,923934.615,88.40052346080515
924099.0686,924099.0686,61.17950148255123
924455.2022,924471.8214,122.02582880626066
924571.7942,924571.7942,20.5616030612257
924843.2343,924843.2343,28.792193278451318
925196.0209,925196.0209,28.060360816974242
927215.2932,927215.2932,31.035823548281073
927470.0605,927482.6758,51.34217865675632
927726.4856,927726.4856,43.75212387083996
928024.4568,928024.4568,22.261526923183073
928421.4458,928421.4458,30.266474811202162
928820.3489,928820.3489,56.97206819174056
929848.0493,929848.0493,37.77692971716264
930203.1388,930203.1388,23.005484688902904
930631.2228,930631.2228,19.295525795929567
931406.8986,931423.835,33.217474531192906
931946.0998,931961.6803,41.75302004665774
933001.0081,933012.0211,123.01957382374458
933153.2756,933392.7642,104.2391729033122
933556.548,933556.548,20.659501875812495
934383.7103,934383.7103,20.148652720532077
934852.299,934852.299,29.475048257359166
935035.9223,935035.9223,61.23241717650305
935187.6174,935527.5922,109.04962939275275
936016.2031,936036.9672,51.21419990042765
936345.1406,936345.1406,46.87987765199719
936694.3236,936694.3236,26.643704543612266
937265.2553,937285.9883,45.7987396953539
937502.1784,937517.1781,31.225504080320256
937839.7454,937839.7454,29.627547821464294
938668.0287,938693.9421,60.4466155235229
939004.7672,939019.5205,38.322148860039285
940011.7546,940011.7546,25.606487141408614
940337.5357,940354.0197,45.12267114725511
940868.4663,940868.4663,36.257977206062186
940977.4506,941021.4236,89.99765848287689
941043.8529,941144.2871,202.98403998527456
941279.3182,941279.3182,49.375847365091964
941547.6584,941547.6584,35.6699734422839
941704.8757,941704.8757,30.43750132056703
941827.9758,941843.4001,79.10371438801911
942236.3435,942308.2722,67.19624608575084
942769.9515,942800.669,49.330650000385134
942877.2319,942889.6205,98.43251226247716
942988.1648,942988.1648,23.96207792511155
943126.4135,943126.4135,51.94776624684647
943951.3863,943951.3863,26.792213757033007
944243.9208,944257.6439,40.039904436776986
944533.098,944533.098,20.502793425173685
944876.9998,944876.9998,24.48305317218778
945390.2834,945400.5313,54.16790553723889
945650.4501,945680.293,113.67274035920154
945803.9265,945803.9265,29.80949363824738
945878.0071,945914.6981,59.7275751625516
946551.1166,946551.1166,27.647746994903343
946910.0105,946942.4581,66.23452785103181
947025.1513,947108.3377,60.54449466229774
948562.1887,948577.2084,58.74703506769583
949967.3247,950017.2515,178.77705214793235
950293.6858,950293.6858,39.32844759783662
950387.4621,950387.4621,44.21822506174423
950776.6144,950776.6144,25.231529557394524
951594.3118,951615.8692,78.5208911075717
954757.8919,954757.8919,21.437646943903033
956661.7199,956713.0833,25.475037357928365
957005.598,957022.4675,64.19090509412959
957482.4095,957500.7506,492.93701831284216
958181.488,958181.488,70.84999695511169
958500.927,958500.927,65.54068292256056
958759.9309,958759.9309,75.94386851831464
959964.5389,959964.5389,48.04110111770209
960171.5319,960171.5319,20.82542660571539
960413.8647,960434.7467,68.69189637592805
960604.8757,960604.8757,18.766486715173748
961947.9993,961947.9993,34.61588276033638
962278.6939,962292.1938,35.41615304621236
962748.0483,962796.9406,29.19777922692088
962879.1069,962879.1069,40.25888341939668
963183.7008,963183.7008,26.012640305992754
964378.7661,964378.7661,18.785912776912447
965030.4313,965045.9139,59.018902716571766
965430.2427,965430.2427,23.3870959039566
965456.0829,965473.1078,59.90527559940407
965967.5968,965967.5968,27.566133245578715
966244.1712,966264.2861,26.282601001496882
967138.7315,967138.7315,70.72792464176042
969280.1752,969280.1752,25.18978295795329
969537.6667,969552.0342,111.99347799512589
969578.8724,969578.8724,60.415203371602004
969628.3027,969652.447,51.047026557515004
969828.1998,969858.3314,175.8860165337058
969898.6393,969929.1933,29.77856714196704
970111.3669,970165.8445,22.839475083746972
