start,end,peak
569156.2305,569156.2305,-0.9675751764412719
569211.1533,569211.1533,-1.0035123802650978
569276.206,569300.4486,-0.9167143631671242
569372.2971,569404.8463,-0.638035602389686
569443.246,569443.246,0.6092725821704728
569542.0502,569570.5611,-1.1128206255796553
569926.8536,569942.5786,-0.6744023553612715
569981.4859,569981.4859,-1.230022073859538
570357.7168,570357.7168,-1.4867684237890222
570433.5006,570433.5006,-1.0030389659363284
570536.9526,570536.9526,-1.6778953425942895
570857.3251,570881.0623,-1.11930822837767
571391.4211,571391.4211,-1.7097587247434713
571893.387,571893.387,-1.5389639290234953
572224.4505,572224.4505,-1.8426450940351007
572308.0521,572308.0521,-1.9087781898765006
572581.5238,572581.5238,-1.6667163096638173
572905.3668,572905.3668,-1.6130374204187752
574259.1673,574259.1673,-1.750906284106272
574407.4847,574407.4847,-1.505462141977171
574586.2189,574687.9892,-1.3646600674279832
574721.6907,574753.3147,-1.7438083542756575
574801.097,574801.097,-1.0151624398428862
575152.4778,575152.4778,-1.151893902312338
575323.8945,575323.8945,-1.3365977734322216
576185.0827,576208.1852,-1.5022694789107796
576369.9992,576383.8667,-1.0315646174154525
576665.4592,576665.4592,-1.3971219413023466
577149.008,577186.5196,-0.8158774333738721
577333.2757,577333.2757,-1.1073367116681383
577758.4414,577758.4414,-1.1691267588281593
577951.7659,577951.7659,-0.9785919775763978
578419.1737,578419.1737,-1.1315313506376903
578547.7271,578547.7271,-1.1248689221244113
578928.8203,578928.8203,-1.0942260340020065
578964.7711,578964.7711,-1.889541674725049
579294.1789,579405.6868,-1.5155690209732158
579456.2239,579456.2239,-1.8417990219250187
579485.0595,579498.3846,-1.7839099780262226
579782.6384,579782.6384,-1.1229242869193725
579824.8762,579841.6071,-1.0748699590237267
580124.072,580124.072,-1.7796219629198446
580432.8208,580432.8208,-1.891611867569625
581612.1403,581690.054,-1.3833695875043195
581729.6461,581764.5767,-0.9252668466764659
582098.1177,582098.1177,-0.971685914889769
582393.308,582483.8047,-1.4691573695990665
582728.2493,582728.2493,-1.7434451513780163
583263.1385,583263.1385,-1.8447939863065188
583441.9135,583441.9135,-1.73185545789311
584037.8737,584052.3983,-1.1454646041609466
584106.0981,584172.6656,-1.0932286508765414
584563.1235,584563.1235,-1.5657366809341546
584649.6503,584649.6503,-1.8165594864641785
584971.1488,584986.4527,-1.0336937342995522
585139.3002,585139.3002,-0.7960232905167117
585717.8279,585717.8279,-1.5756634513133543
586146.5045,586146.5045,-1.0773648520124173
586710.4167,586710.4167,-1.3810511702409507
587258.2893,587258.2893,-1.051958883606468
587501.0541,587522.8176,-1.5085182356482143
587582.3131,587582.3131,-1.4250584569148839
587646.1451,587646.1451,0.44950757050499357
587896.5698,587896.5698,-1.073490744668331
588134.3412,588134.3412,-1.0541711249408787
588410.9733,588410.9733,-1.025319571915174
588658.4977,588658.4977,-1.0442606292492678
588974.7343,588974.7343,-0.9923529055887468
590137.6139,590137.6139,-1.4394331590110512
590226.1473,590226.1473,-0.24861931330010345
590292.697,590292.697,-1.8078630048767663
590393.232,590393.232,-1.2273611225117262
590465.9714,590465.9714,-1.9056332817045338
590527.2355,590527.2355,-1.531867831188392
592219.3622,592219.3622,-1.878447669977283
592632.2175,592647.6368,-0.7050731721802355
592757.4163,592820.9443,0.2193196680459102
592937.4238,592937.4238,-1.647292514961854
593381.7229,593552.8193,1.44802283996618
593600.9905,593600.9905,0.9652895286591179
593666.6398,593678.7923,-1.2766242457476658
593844.2283,593844.2283,-1.7932071529366014
594004.4891,594029.5372,-1.3181206693019196
595084.5747,595084.5747,-1.2884058815252737
595546.153,595546.153,-1.7594528829257725
596213.6529,596213.6529,-0.9764908436042213
596589.5545,596589.5545,-1.1986645326716623
596988.793,597032.5139,-0.9294480711182869
597542.065,597542.065,-1.7430553794656727
597749.2529,597826.9671,-1.595324473242151
597883.3395,597883.3395,-1.3004689366917177
598404.222,598404.222,-1.2231139639198028
598569.0309,598569.0309,-1.0679653525880966
598610.9368,598610.9368,-1.167241726095736
598956.7875,598956.7875,-0.6904013509191551
599064.5793,599064.5793,-1.8815514933507527
599168.4132,599168.4132,-1.081406703063453
599336.9878,599336.9878,-0.1149595099723284
599514.8601,599514.8601,-1.767509883230991
599849.7488,599849.7488,-1.7222467559535668
600596.7475,600596.7475,-1.3803339903903453
601264.8385,601264.8385,-1.8966488487435154
601933.7087,601956.8221,-1.0689751456111072
601999.9445,601999.9445,-1.7015368536188298
602241.9057,602256.5346,-1.8000775800640176
603796.5023,603796.5023,0.1418441874643105
603895.8998,603895.8998,-1.8714659345421887
603933.341,603964.3524,0.05625584681742868
603990.7409,603990.7409,-1.1576513412744012
604294.8839,604294.8839,-1.1833201861290576
604749.3147,604819.274,-1.049995446812369
605265.6652,605265.6652,-1.0647439784800534
605540.6481,605540.6481,-1.456358902337168
605568.2957,605568.2957,-1.6598998608288849
607108.39,607108.39,-1.0120865996145256
607295.5456,607382.4406,1.3657261987711875
607444.0441,607444.0441,-1.810862288628648
607576.866,607618.1144,-0.7359898108619034
607732.5199,607751.8526,-0.6315767356044362
608064.8314,608064.8314,-0.8773729459062545
608117.8598,608117.8598,-0.8306404112085299
608332.4656,608342.1709,-0.7811341470580591
609084.0901,609183.5708,2.9624644656484103
609278.5126,609289.1081,2.7581219412551823
609650.0341,609650.0341,-0.916649013605044
609848.3,609848.3,-1.011259807505494
610048.1105,610062.1774,-0.02937522055274444
610385.6073,610407.5106,-1.2569853753345035
610427.5094,610438.4803,-0.9506693832349364
610464.1715,610464.1715,-0.5428466258850881
610611.1909,610611.1909,-1.8397921693184331
611365.3497,611365.3497,-1.4572673700167953
611695.0659,611695.0659,-0.827709097166935
611824.2594,611824.2594,-1.911492148721836
611947.5978,611947.5978,-0.8235021469234165
612524.4377,612541.5491,-0.9598820157638788
613193.9711,613193.9711,1.0691441244013218
613352.47,613365.4633,-1.8125628058899568
613495.8289,613495.8289,-1.3735639388982679
613550.1307,613550.1307,-0.890043323037844
614408.0192,614408.0192,-1.834894272810431
614496.7221,614496.7221,-1.1654723301590133
614627.0158,614627.0158,-1.8642138707613718
615255.5793,615255.5793,-1.6191250665318535
615392.2576,615405.9779,-1.4113823766294578
615882.6444,615882.6444,-1.3969663942062742
615971.0758,615971.0758,-1.8712013539142434
616212.6165,616262.3844,-1.5849339394767346
616333.6802,616333.6802,-1.8398938136280105
616381.0334,616497.1395,-1.47487985623831
616977.3971,616977.3971,-1.357899895544255
617888.2018,617914.0153,-0.46810678950572704
617938.2461,617938.2461,-1.2753058413686713
617960.0835,617988.3142,0.3532304052560138
618592.5271,618679.6997,-1.3348588995202626
618713.6303,618713.6303,-0.5277738243613871
619455.1634,619455.1634,-1.1102019412748056
619492.9025,619492.9025,-1.6836105820677978
620277.7249,620277.7249,-1.1326680456810854
621059.3251,621059.3251,-1.777263799730972
621689.8203,621689.8203,-1.706684690653197
621780.4129,621780.4129,-1.0702455269936413
622156.9924,622156.9924,-1.9138489773495873
622293.7328,622293.7328,-1.1682682059219003
622352.7532,622352.7532,-1.6804438223385878
623020.1778,623041.718,-0.494215228937277
623124.2394,623138.8787,-1.0991330425179409
623175.8255,623175.8255,-1.196625504347043
623496.5496,623518.1821,0.4237994417912593
623557.3269,623557.3269,-1.2373583151504117
623631.0693,623641.2047,-1.8221608649677377
623690.5965,623690.5965,-1.7249875075362644
623768.3312,623768.3312,-1.4588341330014174
624124.2979,624124.2979,-0.9951335295063706
624399.1412,624399.1412,-1.8770838799164138
624507.6382,624507.6382,-0.07818338317918394
624606.5963,624606.5963,-1.7250625199255607
624637.2456,624637.2456,-1.8926834760614288
624864.8742,625059.8828,1.373506870068185
625652.4194,625687.2747,-0.9199978370120115
625772.984,625772.984,-0.9102258980075159
625946.3262,625963.6184,-1.0793985125155123
626061.1875,626078.7255,0.7412288092120598
626244.57,626244.57,-1.0634917225299354
626428.0477,626594.7002,1.6157697097466346
626630.3227,626630.3227,-1.8103661961756776
626682.4937,626682.4937,-0.9652730486694544
626878.3452,626878.3452,-1.6371503924051065
627624.6558,627624.6558,-1.9117742455109457
627804.3603,627824.8311,-1.226628039058144
628286.6389,628300.6228,0.21639803379529665
628423.5692,628423.5692,-0.7124563427223753
628589.7169,628589.7169,-1.8613745857616493
628620.7149,628620.7149,-0.8070888770300746
628661.6588,628661.6588,-1.3311935258653942
628722.3629,628722.3629,-0.9852166346238895
628784.1057,628821.3473,-0.5045867101908555
628861.5752,628861.5752,-1.1469446784166506
628944.2965,628944.2965,-1.8137676202682227
629095.7828,629095.7828,-1.7381403213058388
629341.6501,629341.6501,-1.784397118576502
629383.7092,629383.7092,-1.4684533129231652
630596.0361,630596.0361,-1.6086300930789068
630843.0847,630843.0847,-1.4881996622393263
631254.4948,631254.4948,-1.3043202365019593
631549.4507,631567.6779,-1.2469366002740272
631774.5832,631774.5832,-1.8968048089372254
631942.2613,631998.5586,-1.3589401490113393
632110.2578,632152.4248,0.020131237492263532
632694.2547,632694.2547,-1.837410453088657
632961.8267,632992.1257,-1.3137335294029593
634676.7538,634693.3874,-1.192901452708267
635344.3295,635344.3295,-1.5274190380498534
635486.9291,635505.9908,-0.37266342048950585
635621.5547,635632.5634,0.9592379312989447
635854.7831,635854.7831,-1.306745958842956
636082.3533,636082.3533,-1.0754626037119974
637916.3594,637916.3594,-0.8763424250760912
639234.015,639234.015,-1.4692779090930603
639338.3996,639338.3996,-1.1545999310422892
640610.6426,640668.5749,-1.1263953023540374
640767.5905,640790.9434,1.4201353783142454
640832.8281,640875.9,-1.4421872228701123
640983.0606,640983.0606,-1.3916922743872466
641092.755,641092.755,-1.7512305853557524
641315.1906,641315.1906,-1.7999664007631835
641596.0613,641596.0613,-1.2133597264624738
641922.2227,641937.5467,-0.9559663580098459
642191.2915,642191.2915,-0.8447847322308203
642257.1835,642257.1835,-1.8192827940661362
642376.7297,642376.7297,-1.7619583661767249
642800.6372,642833.5961,-0.9583523590687267
642942.4534,642942.4534,-1.3994418935705282
643713.1265,643725.2171,-0.8567992529811901
644025.6488,644049.3107,-0.8209328244179797
644367.6474,644389.2256,-1.52730050387679
644502.2571,644502.2571,-0.16706870398824258
645803.4199,645803.4199,-1.1155907657321817
646137.9683,646137.9683,-1.6495902479024107
646165.0353,646165.0353,-1.178313115308879
646203.1988,646203.1988,-0.8214006890582879
646288.4976,646312.1603,-0.9880538315788987
646379.2419,646379.2419,-1.8544992480526874
646415.7121,646415.7121,-1.5351036902648811
646463.5518,646463.5518,-1.64653486363523
646485.3597,646485.3597,-1.407842520671641
646507.2493,646507.2493,-1.6379488798575355
646599.5444,646599.5444,-1.308677712504872
646700.1555,646700.1555,-1.0286820748219423
646824.4334,646856.6037,-1.3894398153281857
646921.8393,646921.8393,-1.7940755813021336
646989.6354,646989.6354,-1.0619838368582628
647125.0636,647125.0636,-1.3047396191818001
647364.307,647364.307,-1.0804660530426118
647665.8026,647665.8026,-1.3932156109405789
647863.6903,647878.1604,-0.9669708748406356
648032.538,648032.538,-1.0401320920776795
648499.836,648499.836,-1.6742361322698862
649351.7089,649351.7089,-0.5743358143062677
649424.8984,649424.8984,-1.399177861722402
649735.8195,649735.8195,-1.4232693926388642
649879.564,649879.564,-1.631495372295098
649930.5867,649997.073,-1.3611716316392732
650081.3885,650104.2597,1.6164416674926125
650165.4146,650186.0874,-1.6183634617418468
650372.9623,650372.9623,-1.341009287016825
650504.5375,650504.5375,-1.6724038896714568
651407.8948,651473.7257,-1.0359552250887623
651951.4048,651951.4048,-1.6167671136461252
653001.0835,653001.0835,-1.6851642450872135
653885.296,653885.296,-1.0873006733378814
653917.6378,653936.1817,-1.525642350806986
654216.5636,654229.6042,-1.0540102968198497
655362.0147,655390.1569,-1.073188159844935
655648.7131,655663.9312,-1.1726172167276958
656673.2941,656709.3147,-0.40677977441258806
656783.0628,656783.0628,-0.8162933965468804
656841.8372,656841.8372,1.373269202846155
657010.6344,657022.694,-1.5667231440545124
657136.6307,657136.6307,0.8053324694324121
657270.8592,657270.8592,-1.3395655071123116
657449.0386,657462.3938,-0.9943132501790212
657863.9803,657863.9803,-1.4948902372273571
658405.164,658405.164,-1.5343666969224847
658663.7345,658686.435,-1.4825357413525235
658905.8241,658930.1145,-1.1541545619010214
659161.833,659161.833,-0.9017578143323712
659241.4704,659241.4704,-1.14670021343643
660376.4426,660403.0991,-1.1240222476285828
660527.8568,660527.8568,-1.8802816259765762
661180.425,661205.2099,-1.6800643030814664
661466.8431,661576.2713,-1.1313844943201168
661603.0604,661727.1326,1.6094000205371954
661763.6086,661803.8394,0.705445562243044
661827.1929,661850.4165,0.34853768885490066
661939.5789,661939.5789,-1.714013040356691
662078.6277,662110.5861,-0.7753775420504503
662417.2914,662417.2914,-1.7420725562916548
662928.2023,662928.2023,-1.689382035353213
663081.2834,663081.2834,-1.3814244802257665
663220.054,663220.054,-0.5159879650702865
663683.8609,663683.8609,-1.116088401704862
663869.5281,663869.5281,-1.8313221885920057
663928.1565,663928.1565,-0.546067602071312
664112.0529,664112.0529,-0.8934506108603031
664384.5443,664384.5443,-1.81878569552375
664501.2751,664501.2751,-0.7347038126226209
664559.1995,664559.1995,-1.0959852741381884
664599.4321,664599.4321,-1.034446714241097
665026.673,665026.673,-1.4385345880168845
666009.6175,666033.8101,-0.9132999704756696
666070.7769,666070.7769,-0.6842601647536737
666170.457,666170.457,-1.5032921064594507
666493.9663,666493.9663,-1.5553634460327093
667901.2556,667901.2556,-0.8495256900689785
667993.5948,667993.5948,-0.9545526165755618
668357.3095,668369.6478,-1.4423670068928485
668475.3179,668536.1805,-0.8818719281085531
668722.6707,668722.6707,-1.5086519595875565
668998.2467,668998.2467,-1.1886016018427763
669435.1318,669435.1318,-1.4586196092831962
669477.0057,669477.0057,-1.7318554491096334
669514.2013,669525.6219,-0.5419362880472898
669598.8087,669598.8087,-0.9692444711110864
669959.8611,669980.4936,-1.538395265566907
670401.2117,670401.2117,-0.9083911186376394
670624.0077,670636.0845,-1.088309917314757
670692.4565,670692.4565,-1.6942726215807358
670935.8688,670948.829,-1.0946033404715139
671209.149,671209.149,-1.2241054502238582
671619.8125,671619.8125,-1.8686842418345917
671758.6705,671786.1077,0.1355136045724561
672090.8597,672090.8597,-1.8718708610649533
672301.0969,672301.0969,-0.4581066607486116
673884.8102,673884.8102,-1.8854338792028713
674932.4549,674956.4743,-0.9129725173176655
674999.0287,675011.8132,-1.770247498701506
675056.7843,675056.7843,-1.6767873806695421
675118.5198,675148.403,-0.37974791779132144
675238.5516,675238.5516,-1.4299581637057086
675260.7542,675260.7542,-1.9225847107783158
675299.4471,675299.4471,-1.4398270191842806
675340.2665,675340.2665,-1.911415990883385
675633.8634,675633.8634,-1.5343371409728037
676411.9771,676411.9771,-1.4395176777607055
676579.5335,676579.5335,-1.4059035626817986
677531.1071,677531.1071,-1.631235649347777
677860.6942,677860.6942,-1.8495773665755477
678269.5479,678269.5479,-1.4980362648560859
678383.2814,678383.2814,-1.0445122535421238
678582.5298,678596.2308,-1.777154660644612
678862.0858,678862.0858,-1.553666024932895
679234.622,679298.1231,-1.4055956486819146
680111.1281,680111.1281,-1.4956938487524178
680472.6412,680472.6412,-1.1206724253961933
680566.5463,680566.5463,-0.9681359325995564
680593.4803,680593.4803,-1.6607196917759484
680709.8249,680761.2244,-0.14965934053714958
680947.876,680947.876,-1.3746860660900926
681053.8822,681053.8822,-1.096580259174309
681265.8488,681265.8488,-0.9900392728513492
681520.1415,681520.1415,-1.7143280306845288
682323.144,682323.144,-1.134498496428654
682874.8391,682874.8391,-1.8853850068314428
683499.3697,683514.4423,-1.8151674923875507
683727.4605,683727.4605,-1.5003620580635564
685059.4129,685059.4129,-1.8605203060163051
685474.3921,685474.3921,-1.8363481581683252
685813.6528,685813.6528,-1.9059713794476751
686594.8882,686594.8882,-1.5969863850476775
686992.0432,687007.3469,-1.2032406199195373
687229.1969,687246.6147,2.948499104551665
687313.4899,687371.7946,2.6572255316679962
687485.052,687485.052,-1.7225233141372476
687778.6065,687793.482,-1.1563587119728325
687841.5298,687841.5298,-0.5042420404000094
688017.4697,688037.2727,-1.2477891437544282
688381.7838,688381.7838,-1.609391474552249
688430.3689,688430.3689,-1.6122272280801866
688970.6534,688970.6534,-1.379343730323145
689371.2921,689371.2921,-0.9091871804948743
689745.6136,689745.6136,-0.6084940192617021
689828.8204,689828.8204,-1.8440418039674222
689959.8363,690010.0115,1.373755602376215
690080.9783,690080.9783,-1.8101161426203793
690181.4277,690181.4277,-1.8519819028057949
690231.6573,690294.2306,1.6571910612094136
690336.7455,690360.5546,1.7042227480118193
690479.6402,690494.8092,1.7575113724793456
690526.1081,690526.1081,-0.8178840090547896
690738.9537,690738.9537,-1.4215828558057004
690803.8566,690803.8566,-0.875631766984946
690865.2242,690883.7778,-0.6413176001655356
692110.2215,692110.2215,-1.6613150588648118
692755.9412,692755.9412,-1.5136741592375658
693574.0846,693592.2316,-1.8425656602398364
693877.6542,693877.6542,-1.1080645505315467
694553.4872,694553.4872,-0.8880492814170071
694925.8313,694936.3269,-1.374180623547867
695236.0943,695301.8659,-1.3132817809921316
695336.6663,695353.2902,-1.7495638440561547
695397.9652,695418.8048,-0.6217420130276655
695907.6299,695907.6299,-1.9032628932292692
696025.9259,696025.9259,-0.36604477429966487
696307.5716,696307.5716,-1.6893820461123452
696468.2669,696468.2669,-1.3272232792735525
696890.445,696890.445,-1.5610258659070155
697006.0244,697006.0244,-1.5192597387828581
697197.3163,697197.3163,-0.8992751130635905
697238.3697,697238.3697,-1.474734447274466
697360.9256,697360.9256,-0.9838569501024648
697439.1521,697439.1521,-0.7728585849545633
697491.1386,697491.1386,-1.1231692992102276
698733.0714,698733.0714,-1.6843200495029738
699562.1187,699562.1187,-0.8760756803142331
700834.0166,700834.0166,-1.1135630306429394
701184.0739,701184.0739,-1.155533849620272
701560.7742,701560.7742,-1.7237883057358587
701692.5385,701705.4802,-0.5800401906405235
701740.232,701740.232,-1.7541665386847076
702261.8523,702279.5322,-1.214874910856633
702383.5798,702383.5798,-1.866772973148627
702710.6648,702761.6962,0.9762158930726769
702816.9202,702816.9202,-1.8702723509959065
702876.7409,702876.7409,-0.36763214297962543
703242.7876,703242.7876,-0.30873487994464976
703317.8761,703317.8761,-1.8254009804768927
703977.9181,703977.9181,-1.8701809614431524
704305.27,704305.27,-0.6587156621106951
704654.5225,704670.3853,-0.819253091273805
704758.4576,704758.4576,-1.5733130973520142
705044.9585,705044.9585,-1.5939530693710662
705833.6345,705833.6345,-1.1110078525214382
706088.4091,706088.4091,-1.7289626258220672
706475.5768,706475.5768,-1.7065851099136684
706738.8034,706760.6641,-1.0543282268029086
707028.1015,707028.1015,-0.9047733172066861
707648.3272,707685.2012,-1.0924206387835493
707976.868,707976.868,-1.90469133796451
708693.8575,708693.8575,-1.1295089179789946
708996.5654,708996.5654,-1.4470697023738643
709413.8833,709413.8833,-1.505811174647546
710265.2982,710265.2982,-1.8993153571515349
710682.1882,710698.7593,-1.1298989602776366
711053.7309,711053.7309,-0.48293422617248893
711259.5602,711306.2971,-0.7304817482573629
711614.0503,711614.0503,-1.3683106324036367
711813.5793,711813.5793,-1.0715528683706097
712372.2553,712372.2553,-1.8606252895986755
713815.3359,713815.3359,-1.149044657393052
714445.2678,714445.2678,-0.7194427824021208
714813.9477,714813.9477,-1.2551135100036863
714943.4326,714943.4326,-1.3774894140114564
715040.7646,715040.7646,-1.4829376606667763
715178.222,715178.222,1.089993666950197
715763.2518,715763.2518,-0.40104939498574643
716307.8356,716307.8356,-0.897306439973421
716784.1158,716784.1158,-1.7191559096731832
718057.3544,718057.3544,-1.749870963857219
718097.3263,718106.4322,1.6423841733938254
718203.6828,718215.7292,-0.9678829918286603
718831.2556,718831.2556,-1.2306999391700837
719515.9735,719515.9735,-1.750230052069649
720101.0794,720112.3186,-1.3826907567083535
720403.9958,720403.9958,-0.9944078637788983
720874.1358,720874.1358,-1.5185954209753092
721223.5981,721223.5981,-1.5095581631766657
721257.5025,721353.6203,-1.6930907435568228
722356.649,722356.649,-1.761523485573437
722713.7858,722713.7858,-1.0834156796781027
722853.1522,722853.1522,-1.5541810227143227
723164.4821,723190.2029,0.30275061699042827
723868.529,723868.529,-1.1573425763585088
724054.3796,724054.3796,-0.9820087291501141
724106.003,724106.003,-1.711747450376127
724352.4862,724388.9808,-1.0900944941708188
724465.4226,724488.1753,1.5012807368537482
724580.5138,724580.5138,-1.0924073160504788
724865.3331,724881.5027,-1.2194445788978245
725203.7405,725219.8209,-1.7785943254206433
727244.3296,727244.3296,-1.4779093816415991
727508.4503,727742.4028,-0.7822072143721364
727766.9757,727796.2685,-1.564105508841704
727988.1776,727988.1776,-1.3795398618767398
728028.4884,728028.4884,-0.9223676956280417
728087.4516,728087.4516,-1.4031259661194717
728205.7972,728219.8949,-1.353160054406413
728417.1274,728417.1274,-1.099421116197655
728560.4442,728596.7052,-0.9972660821468813
729595.0044,729595.0044,-0.8995440794113525
730161.3013,730194.752,-1.2133404230257119
730284.4934,730284.4934,-1.4429727018558427
730965.6976,730987.5875,-1.1399422534464805
731708.2016,731708.2016,-1.5383783620875153
732309.1773,732309.1773,-1.7418803031469074
732701.8347,732701.8347,-1.8901718126226852
732903.6254,732903.6254,-1.135667548597966
733081.9627,733081.9627,-1.1390550312326941
733253.2923,733253.2923,-1.1329945307908353
733278.2059,733308.9784,0.3200537290007589
733724.2883,733724.2883,-1.121674304975492
734030.3083,734030.3083,-1.1583564595531017
734076.7695,734114.2563,-0.9884149402793618
734252.2902,734252.2902,1.2864171425956235
734275.6185,734275.6185,-0.8702824816634169
735510.8662,735510.8662,-1.7259654770909916
735547.6959,735602.7766,-1.7624276779307184
735642.7877,735642.7877,-1.8397704874801448
735726.5265,735763.2628,-1.1874692230126742
736960.065,736960.065,-1.8171423867647731
737579.8748,737579.8748,-0.9660747888306254
738008.0434,738019.7495,-1.2422527293292138
738050.0288,738050.0288,-1.525022127899437
738364.9719,738392.084,-1.499547422765679
741451.2047,741451.2047,-0.6957791726353448
741607.801,741607.801,-1.1118381240534956
741679.9936,741869.4035,1.1812445157515559
741922.0152,741922.0152,-0.18713625906015374
741945.8295,741945.8295,-1.6411210222739023
741969.8055,741969.8055,-1.7698083535879534
742715.2959,742715.2959,-1.757896183263325
743385.7157,743385.7157,-1.9004520296951255
743641.2525,743665.9971,-0.9761933771359668
743777.8832,743777.8832,-0.957270132768906
744067.4267,744067.4267,-0.9638771761943938
744534.8764,744534.8764,-1.0697734999562756
744584.1011,744584.1011,-1.8823662173599907
744688.6412,744688.6412,-1.5528278889311968
745132.7908,745132.7908,-1.6223947881588419
745661.2929,745674.9884,-1.6081150584545474
745791.3276,745791.3276,-1.0228840138052073
746240.2717,746259.1472,-1.3824437176218707
746490.5773,746490.5773,-0.4620011764622747
746900.2058,746918.5475,-1.0828522036305201
746990.4661,746990.4661,-1.6942096259272525
747168.201,747168.201,-0.9455880952095752
747377.594,747377.594,-1.7178212944592377
747930.9974,747930.9974,-1.5563042011130157
747966.8695,747966.8695,-0.9017768402045409
748364.2576,748541.0577,-0.6682909691015695
748582.9689,748592.5401,1.1383466497321342
748619.4727,748714.9471,-0.6749816818134552
749053.6537,749079.9234,1.661738974845204
749114.2277,749133.0562,-0.3074855831927896
749510.4835,749529.1375,-0.8833940772793011
749695.2135,749695.2135,-0.9999756266278375
750014.7635,750014.7635,-1.8219664028261642
750817.9795,750834.1115,-1.255019495151817
750932.7442,750932.7442,-1.7755106334288153
752209.8635,752209.8635,-1.5768171420686588
752426.129,752517.1593,1.6492979717394922
752576.4791,752576.4791,-1.5438146756677753
752697.1825,752697.1825,-0.87138945380083
752985.9431,753053.827,0.14630715073180833
753115.6848,753231.2461,0.185830513329858
753274.4597,753396.75,1.0545422262737358
753439.2232,753512.1423,-1.4417241179951845
753548.7534,753610.4274,-0.39748186012294395
753648.2546,753660.2753,-1.2909538714972282
753749.4793,753813.4296,-1.3712843699931825
753854.859,753854.859,1.490955214463755
753892.6145,753892.6145,-0.6106841057959493
753943.1856,753943.1856,-0.8535782234693685
754077.9299,754077.9299,-1.6122863922703208
754146.6634,754205.8645,1.226085249821292
754229.7496,754229.7496,-1.4537186483673104
754275.9182,754275.9182,-1.1926859572587223
754370.3574,754380.661,-1.1513559666437085
754409.5014,754409.5014,-1.0050877149148025
754555.7262,754555.7262,-1.8744208961304678
754764.5215,754764.5215,0.17556280157506143
754789.2746,754789.2746,-1.9042362672800213
754819.8921,754830.5847,-1.3066145999159744
754855.2797,754912.9318,-0.08500231494648913
755097.9554,755097.9554,-1.7375420405024062
755194.2061,755194.2061,-1.7662491438940666
755327.8491,755327.8491,-0.9780027285797774
755618.7201,755628.6073,-1.4435621923810804
755825.6864,755881.0468,-0.061527938248717495
755928.6621,755950.9673,-1.5585173438286883
755982.1451,755982.1451,-1.8606735258976161
756029.8534,756048.4821,-1.3200710350602973
756153.4167,756153.4167,-1.8692838619852479
756262.4693,756262.4693,-1.7748743496358632
756332.8514,756332.8514,-1.417977103716902
756381.8751,756381.8751,-1.5639839481883842
756513.3053,756513.3053,-1.6119019792128082
756614.3258,756632.5845,-1.0343269203277992
756848.1793,756848.1793,-1.017271200419324
756916.0052,756916.0052,-1.3818080045818057
757007.3488,757007.3488,-1.6118056871521511
757193.9924,757193.9924,-1.0817125560445087
757663.5756,757687.1936,-1.242841092940554
757962.1078,757962.1078,-1.7210002926724735
758000.8231,758000.8231,-1.3643767520345271
758247.7549,758274.9282,0.7102909463483228
758302.6338,758357.7973,-1.0326128720274959
758382.5376,758406.0258,-0.9263708627402809
758447.4969,758462.0694,-1.7877905893428372
758512.3569,758512.3569,-1.6708112022485606
758580.4009,758580.4009,-0.11252425073025507
758612.5538,758612.5538,-1.5128993774895678
758929.0882,758929.0882,-1.7984449518805448
760312.9773,760502.5495,-1.3307237961543985
760570.7575,760570.7575,-0.9077191796122104
760712.7952,760712.7952,-0.839214031475277
760892.6229,760892.6229,-1.9223040487738323
761285.5557,761285.5557,-1.8239370717584857
761353.0191,761353.0191,-1.134188303760649
761878.2905,761878.2905,-1.1399956444524681
762095.8005,762095.8005,-1.1577504659317865
762512.0843,762512.0843,-1.1411930416632505
762596.2632,762596.2632,-1.7888511410792964
763213.5222,763213.5222,-0.9321583650355597
763612.4383,763612.4383,-1.8440418277540225
763783.971,763783.971,-1.3040285465512984
764328.3979,764328.3979,-1.6537460208807535
764606.2535,764618.1723,-1.1995128280425096
764658.7977,764670.8794,-1.3323217980965416
764747.1823,764747.1823,-0.821416099028585
764912.8,764947.6021,1.1489640844033844
765023.5026,765023.5026,-1.7069642173292807
765298.9935,765298.9935,-1.3520101733227339
766049.865,766049.865,-1.8657453959288601
766086.2736,766086.2736,-1.912319242579057
766218.8876,766232.9368,-1.0705996745477133
766703.9643,766721.0006,-0.8944278035923141
767279.5085,767279.5085,-1.0960713114300478
767479.6162,767516.8358,-1.5254587975399707
767691.7715,767691.7715,-1.8752891217028698
767751.9865,767751.9865,-1.0947578726143843
767779.5504,767814.2789,-1.2953572994061573
767867.386,767867.386,-1.5039165774986156
768215.2134,768215.2134,-0.9920492895374242
768419.3744,768419.3744,-0.9210556100809355
768453.8826,768453.8826,-1.6215035964767723
768969.4338,768969.4338,-1.439017262657959
769208.6199,769208.6199,-1.8921735009024125
769243.1035,769243.1035,-0.129762876672612
769304.478,769327.7815,0.2065329541889337
769398.9829,769398.9829,-1.4334808135428787
769800.6423,769800.6423,-1.573464027740671
769959.7908,769977.5259,-0.1684439155906754
770263.9471,770263.9471,-1.834707672084127
770312.7996,770312.7996,-1.8034951687636935
770389.4061,770389.4061,-1.3629373531851128
770416.9664,770416.9664,-0.9512523155530603
770478.5262,770478.5262,-1.4222936058227047
770866.0638,770881.2173,-0.9158645796568341
